subject id,list,trial number,word,pic1,pic2,pic1type,pic2type,side clicked,chosenpic,response,trial type,datetesting,time,reaction time
71414-6,1,13,pifo,frog,pifo,familiar,novel,R,pifo,Y,MEexperimental,7/14/14,12:43,2828
71414-6,1,14,cup,cup,dax,familiar,novel,L,cup,Y,MEcontrol,7/14/14,12:43,1720
71414-6,1,15,kreeb,kreeb,shoe,novel,familiar,R,shoe,N,MEexperimental,7/14/14,12:43,398
71414-6,1,16,cat,ball,cat,familiar,familiar,R,cat,Y,rec,7/14/14,12:43,2071
71414-6,1,17,monkey,toma,monkey,novel,familiar,R,monkey,Y,MEcontrol,7/14/14,12:43,3825
71414-6,1,18,fill3,na,na,na,na,na,na,na,filler,7/14/14,12:43,na
71414-6,1,19,dofa,dofa,train,novel,familiar,L,dofa,Y,MEexperimental,7/14/14,12:43,30030
71414-6,1,20,fep,car,fep,familiar,novel,R,fep,Y,MEexperimental,7/14/14,12:43,3980
71414-6,1,21,carrot,carrot,lamp,familiar,familiar,L,carrot,Y,rec,7/14/14,12:43,1367
71414-6,1,22,shovel,shovel,modi,familiar,novel,L,shovel,Y,MEcontrol,7/14/14,12:43,1918
71414-6,1,23,hammer,sheep,hammer,familiar,familiar,L,sheep,N,rec,7/14/14,12:43,2580
71414-6,1,24,fill4,na,na,na,na,na,na,na,filler,7/14/14,12:43,na
71414-6,1,25,wug,apple,wug,familiar,novel,R,wug,Y,MEexperimental,7/14/14,12:43,3561
71414-6,1,26,shoe,shoe,kreeb,familiar,novel,L,shoe,Y,MEcontrol,7/14/14,12:43,1464
71414-6,1,27,horse,horse,clock,familiar,familiar,R,clock,N,rec,7/14/14,12:43,9350
71414-6,1,28,bottle,bird,bottle,familiar,familiar,R,bottle,Y,rec,7/14/14,12:43,15170
71414-7,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/14/14,12:54,4509
71414-7,1,2,cookie,cookie,baby,familiar,familiar,L,cookie,Y,rec,7/14/14,12:54,1460
71414-7,1,3,car,fep,car,novel,familiar,R,car,Y,MEcontrol,7/14/14,12:54,1161
71414-7,1,4,dax,dax,cup,novel,familiar,L,dax,Y,MEexperimental,7/14/14,12:54,1681
71414-7,1,5,frog,pifo,frog,novel,familiar,R,frog,Y,MEcontrol,7/14/14,12:54,1059
71414-7,1,6,fill1,na,na,na,na,na,na,na,filler,7/14/14,12:54,na
71414-7,1,7,lion,table,lion,familiar,familiar,R,lion,Y,rec,7/14/14,12:54,1630
71414-7,1,8,modi,modi,shovel,novel,familiar,L,modi,Y,MEexperimental,7/14/14,12:54,1633
71414-7,1,9,apple,wug,apple,novel,familiar,R,apple,Y,MEcontrol,7/14/14,12:54,1301
71414-7,1,10,train,train,dofa,familiar,novel,L,train,Y,MEcontrol,7/14/14,12:54,1265
71414-7,1,11,toma,monkey,toma,familiar,novel,R,toma,Y,MEexperimental,7/14/14,12:54,2785
71414-7,1,12,fill2,na,na,na,na,na,na,na,filler,7/14/14,12:54,na
71414-7,1,13,pifo,frog,pifo,familiar,novel,R,pifo,Y,MEexperimental,7/14/14,12:54,1337
71414-7,1,14,cup,cup,dax,familiar,novel,L,cup,Y,MEcontrol,7/14/14,12:54,1468
71414-7,1,15,kreeb,kreeb,shoe,novel,familiar,L,kreeb,Y,MEexperimental,7/14/14,12:54,1837
71414-7,1,16,cat,ball,cat,familiar,familiar,R,cat,Y,rec,7/14/14,12:54,1136
71414-7,1,17,monkey,toma,monkey,novel,familiar,R,monkey,Y,MEcontrol,7/14/14,12:54,1192
71414-7,1,18,fill3,na,na,na,na,na,na,na,filler,7/14/14,12:54,na
71414-7,1,19,dofa,dofa,train,novel,familiar,L,dofa,Y,MEexperimental,7/14/14,12:54,2487
71414-7,1,20,fep,car,fep,familiar,novel,R,fep,Y,MEexperimental,7/14/14,12:54,3919
71414-7,1,21,carrot,carrot,lamp,familiar,familiar,L,carrot,Y,rec,7/14/14,12:54,1614
71414-7,1,22,shovel,shovel,modi,familiar,novel,L,shovel,Y,MEcontrol,7/14/14,12:54,1540
71414-7,1,23,hammer,sheep,hammer,familiar,familiar,R,hammer,Y,rec,7/14/14,12:54,6609
71414-7,1,24,fill4,na,na,na,na,na,na,na,filler,7/14/14,12:54,na
71414-7,1,25,wug,apple,wug,familiar,novel,R,wug,Y,MEexperimental,7/14/14,12:54,1509
71414-7,1,26,shoe,shoe,kreeb,familiar,novel,L,shoe,Y,MEcontrol,7/14/14,12:54,1559
71414-7,1,27,horse,horse,clock,familiar,familiar,L,horse,Y,rec,7/14/14,12:54,1163
71414-7,1,28,bottle,bird,bottle,familiar,familiar,R,bottle,Y,rec,7/14/14,12:54,1437
71414-8,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/14/14,13:20,1864
71414-8,1,2,cookie,cookie,baby,familiar,familiar,L,cookie,Y,rec,7/14/14,13:20,1092
71414-8,1,3,car,fep,car,novel,familiar,R,car,Y,MEcontrol,7/14/14,13:20,1156
71414-8,1,4,dax,dax,cup,novel,familiar,L,dax,Y,MEexperimental,7/14/14,13:20,14427
71414-8,1,5,frog,pifo,frog,novel,familiar,R,frog,Y,MEcontrol,7/14/14,13:20,1433
71414-8,1,6,fill1,na,na,na,na,na,na,na,filler,7/14/14,13:20,na
71414-8,1,7,lion,table,lion,familiar,familiar,R,lion,Y,rec,7/14/14,13:20,1164
71414-8,1,8,modi,modi,shovel,novel,familiar,L,modi,Y,MEexperimental,7/14/14,13:20,1519
71414-8,1,9,apple,wug,apple,novel,familiar,R,apple,Y,MEcontrol,7/14/14,13:20,1227
71414-8,1,10,train,train,dofa,familiar,novel,L,train,Y,MEcontrol,7/14/14,13:20,1356
71414-8,1,11,toma,monkey,toma,familiar,novel,R,toma,Y,MEexperimental,7/14/14,13:20,1464
71414-8,1,12,fill2,na,na,na,na,na,na,na,filler,7/14/14,13:20,na
71414-8,1,13,pifo,frog,pifo,familiar,novel,R,pifo,Y,MEexperimental,7/14/14,13:20,1427
71414-8,1,14,cup,cup,dax,familiar,novel,L,cup,Y,MEcontrol,7/14/14,13:20,900
71414-8,1,15,kreeb,kreeb,shoe,novel,familiar,L,kreeb,Y,MEexperimental,7/14/14,13:20,1002
71414-8,1,16,cat,ball,cat,familiar,familiar,R,cat,Y,rec,7/14/14,13:20,979
71414-8,1,17,monkey,toma,monkey,novel,familiar,R,monkey,Y,MEcontrol,7/14/14,13:20,1735
71414-8,1,18,fill3,na,na,na,na,na,na,na,filler,7/14/14,13:20,na
71414-8,1,19,dofa,dofa,train,novel,familiar,L,dofa,Y,MEexperimental,7/14/14,13:20,1956
71414-8,1,20,fep,car,fep,familiar,novel,R,fep,Y,MEexperimental,7/14/14,13:20,1334
71414-8,1,21,carrot,carrot,lamp,familiar,familiar,L,carrot,Y,rec,7/14/14,13:20,1349
71414-8,1,22,shovel,shovel,modi,familiar,novel,L,shovel,Y,MEcontrol,7/14/14,13:20,906
71414-8,1,23,hammer,sheep,hammer,familiar,familiar,R,hammer,Y,rec,7/14/14,13:20,1172
71414-8,1,24,fill4,na,na,na,na,na,na,na,filler,7/14/14,13:20,na
71414-8,1,25,wug,apple,wug,familiar,novel,R,wug,Y,MEexperimental,7/14/14,13:20,2348
71414-8,1,26,shoe,shoe,kreeb,familiar,novel,L,shoe,Y,MEcontrol,7/14/14,13:20,1105
71414-8,1,27,horse,horse,clock,familiar,familiar,L,horse,Y,rec,7/14/14,13:20,980
71414-8,1,28,bottle,bird,bottle,familiar,familiar,R,bottle,Y,rec,7/14/14,13:20,1052
71414-9,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/14/14,14:19,4651
71414-9,1,2,cookie,cookie,baby,familiar,familiar,L,cookie,Y,rec,7/14/14,14:19,1683
71414-9,1,3,car,fep,car,novel,familiar,R,car,Y,MEcontrol,7/14/14,14:19,1301
71414-9,1,4,dax,dax,cup,novel,familiar,L,dax,Y,MEexperimental,7/14/14,14:19,2359
71414-9,1,5,frog,pifo,frog,novel,familiar,R,frog,Y,MEcontrol,7/14/14,14:19,1258
71414-9,1,6,fill1,na,na,na,na,na,na,na,filler,7/14/14,14:19,na
71414-9,1,7,lion,table,lion,familiar,familiar,R,lion,Y,rec,7/14/14,14:19,1686
71414-9,1,8,modi,modi,shovel,novel,familiar,R,shovel,N,MEexperimental,7/14/14,14:19,2182
71414-9,1,9,apple,wug,apple,novel,familiar,R,apple,Y,MEcontrol,7/14/14,14:19,1220
71414-9,1,10,train,train,dofa,familiar,novel,L,train,Y,MEcontrol,7/14/14,14:19,2760
71414-9,1,11,toma,monkey,toma,familiar,novel,L,monkey,N,MEexperimental,7/14/14,14:19,6267
71414-9,1,12,fill2,na,na,na,na,na,na,na,filler,7/14/14,14:19,na
71414-9,1,13,pifo,frog,pifo,familiar,novel,R,pifo,Y,MEexperimental,7/14/14,14:19,2103
71414-9,1,14,cup,cup,dax,familiar,novel,L,cup,Y,MEcontrol,7/14/14,14:19,2236
71414-9,1,15,kreeb,kreeb,shoe,novel,familiar,L,kreeb,Y,MEexperimental,7/14/14,14:19,2941
71414-9,1,16,cat,ball,cat,familiar,familiar,R,cat,Y,rec,7/14/14,14:19,1659
71414-9,1,17,monkey,toma,monkey,novel,familiar,R,monkey,Y,MEcontrol,7/14/14,14:19,1854
71414-9,1,18,fill3,na,na,na,na,na,na,na,filler,7/14/14,14:19,na
71414-9,1,19,dofa,dofa,train,novel,familiar,L,dofa,Y,MEexperimental,7/14/14,14:19,2555
71414-9,1,20,fep,car,fep,familiar,novel,R,fep,Y,MEexperimental,7/14/14,14:19,1708
71414-9,1,21,carrot,carrot,lamp,familiar,familiar,L,carrot,Y,rec,7/14/14,14:19,2014
71414-9,1,22,shovel,shovel,modi,familiar,novel,L,shovel,Y,MEcontrol,7/14/14,14:19,1721
71414-9,1,23,hammer,sheep,hammer,familiar,familiar,R,hammer,Y,rec,7/14/14,14:19,1510
71414-9,1,24,fill4,na,na,na,na,na,na,na,filler,7/14/14,14:19,na
71414-9,1,25,wug,apple,wug,familiar,novel,R,wug,Y,MEexperimental,7/14/14,14:19,2337
71414-9,1,26,shoe,shoe,kreeb,familiar,novel,L,shoe,Y,MEcontrol,7/14/14,14:19,1593
71414-9,1,27,horse,horse,clock,familiar,familiar,L,horse,Y,rec,7/14/14,14:19,1975
71414-9,1,28,bottle,bird,bottle,familiar,familiar,R,bottle,Y,rec,7/14/14,14:19,1482
71514-1,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/15/14,11:29,2712
71514-1,1,2,cookie,cookie,baby,familiar,familiar,L,cookie,Y,rec,7/15/14,11:29,1241
71514-1,1,3,car,fep,car,novel,familiar,R,car,Y,MEcontrol,7/15/14,11:29,1227
71514-1,1,4,dax,dax,cup,novel,familiar,L,dax,Y,MEexperimental,7/15/14,11:29,2249
71514-1,1,5,frog,pifo,frog,novel,familiar,R,frog,Y,MEcontrol,7/15/14,11:29,1352
71514-1,1,6,fill1,na,na,na,na,na,na,na,filler,7/15/14,11:29,na
71514-1,1,7,lion,table,lion,familiar,familiar,R,lion,Y,rec,7/15/14,11:29,1447
71514-1,1,8,modi,modi,shovel,novel,familiar,L,modi,Y,MEexperimental,7/15/14,11:29,2039
71514-1,1,9,apple,wug,apple,novel,familiar,R,apple,Y,MEcontrol,7/15/14,11:29,1430
71514-1,1,10,train,train,dofa,familiar,novel,L,train,Y,MEcontrol,7/15/14,11:29,2148
71514-1,1,11,toma,monkey,toma,familiar,novel,R,toma,Y,MEexperimental,7/15/14,11:29,2843
71514-1,1,12,fill2,na,na,na,na,na,na,na,filler,7/15/14,11:29,na
71514-1,1,13,pifo,frog,pifo,familiar,novel,R,pifo,Y,MEexperimental,7/15/14,11:29,2333
71514-1,1,14,cup,cup,dax,familiar,novel,L,cup,Y,MEcontrol,7/15/14,11:29,1611
71514-1,1,15,kreeb,kreeb,shoe,novel,familiar,L,kreeb,Y,MEexperimental,7/15/14,11:29,2409
71514-1,1,16,cat,ball,cat,familiar,familiar,R,cat,Y,rec,7/15/14,11:29,3203
71514-1,1,17,monkey,toma,monkey,novel,familiar,R,monkey,Y,MEcontrol,7/15/14,11:29,1142
71514-1,1,18,fill3,na,na,na,na,na,na,na,filler,7/15/14,11:29,na
71514-1,1,19,dofa,dofa,train,novel,familiar,L,dofa,Y,MEexperimental,7/15/14,11:29,1736
71514-1,1,20,fep,car,fep,familiar,novel,L,car,N,MEexperimental,7/15/14,11:29,1821
71514-1,1,21,carrot,carrot,lamp,familiar,familiar,L,carrot,Y,rec,7/15/14,11:29,1352
71514-1,1,22,shovel,shovel,modi,familiar,novel,L,shovel,Y,MEcontrol,7/15/14,11:29,1381
71514-1,1,23,hammer,sheep,hammer,familiar,familiar,R,hammer,Y,rec,7/15/14,11:29,1118
71514-1,1,24,fill4,na,na,na,na,na,na,na,filler,7/15/14,11:29,na
71514-1,1,25,wug,apple,wug,familiar,novel,R,wug,Y,MEexperimental,7/15/14,11:29,2573
71514-1,1,26,shoe,shoe,kreeb,familiar,novel,L,shoe,Y,MEcontrol,7/15/14,11:29,1442
71514-1,1,27,horse,horse,clock,familiar,familiar,L,horse,Y,rec,7/15/14,11:29,1278
71514-1,1,28,bottle,bird,bottle,familiar,familiar,R,bottle,Y,rec,7/15/14,11:29,1171
71514-2,1,1,dog,dog,book,familiar,familiar,R,book,N,rec,7/15/14,11:45,11238
71514-2,1,2,cookie,cookie,baby,familiar,familiar,L,cookie,Y,rec,7/15/14,11:45,1975
71514-2,1,3,car,fep,car,novel,familiar,R,car,Y,MEcontrol,7/15/14,11:45,1154
71514-2,1,4,dax,dax,cup,novel,familiar,L,dax,Y,MEexperimental,7/15/14,11:45,1430
71514-2,1,6,fill1,na,na,na,na,na,na,na,filler,7/15/14,11:45,na
71514-2,1,5,frog,pifo,frog,novel,familiar,R,frog,Y,MEcontrol,7/15/14,11:45,1060
71514-2,1,7,lion,table,lion,familiar,familiar,R,lion,Y,rec,7/15/14,11:45,1207
71514-2,1,8,modi,modi,shovel,novel,familiar,L,modi,Y,MEexperimental,7/15/14,11:45,1628
71514-2,1,9,apple,wug,apple,novel,familiar,R,apple,Y,MEcontrol,7/15/14,11:45,1253
71514-2,1,10,train,train,dofa,familiar,novel,L,train,Y,MEcontrol,7/15/14,11:45,1071
71514-2,1,12,fill2,na,na,na,na,na,na,na,filler,7/15/14,11:45,na
71514-2,1,11,toma,monkey,toma,familiar,novel,R,toma,Y,MEexperimental,7/15/14,11:45,1696
71514-2,1,13,pifo,frog,pifo,familiar,novel,R,pifo,Y,MEexperimental,7/15/14,11:45,1158
71514-2,1,14,cup,cup,dax,familiar,novel,L,cup,Y,MEcontrol,7/15/14,11:45,1741
71514-2,1,15,kreeb,kreeb,shoe,novel,familiar,L,kreeb,Y,MEexperimental,7/15/14,11:45,2405
71514-2,1,16,cat,ball,cat,familiar,familiar,R,cat,Y,rec,7/15/14,11:45,1267
71514-2,1,17,monkey,toma,monkey,novel,familiar,R,monkey,Y,MEcontrol,7/15/14,11:45,1394
71514-2,1,18,fill3,na,na,na,na,na,na,na,filler,7/15/14,11:45,na
71514-2,1,19,dofa,dofa,train,novel,familiar,L,dofa,Y,MEexperimental,7/15/14,11:45,1429
71514-2,1,20,fep,car,fep,familiar,novel,R,fep,Y,MEexperimental,7/15/14,11:45,1625
71514-2,1,21,carrot,carrot,lamp,familiar,familiar,L,carrot,Y,rec,7/15/14,11:45,1194
71514-2,1,22,shovel,shovel,modi,familiar,novel,L,shovel,Y,MEcontrol,7/15/14,11:45,1301
71514-2,1,24,fill4,na,na,na,na,na,na,na,filler,7/15/14,11:45,na
71514-2,1,23,hammer,sheep,hammer,familiar,familiar,R,hammer,Y,rec,7/15/14,11:45,1085
71514-2,1,25,wug,apple,wug,familiar,novel,R,wug,Y,MEexperimental,7/15/14,11:45,1512
71514-2,1,26,shoe,shoe,kreeb,familiar,novel,L,shoe,Y,MEcontrol,7/15/14,11:45,1119
71514-2,1,27,horse,horse,clock,familiar,familiar,L,horse,Y,rec,7/15/14,11:45,1290
71514-2,1,28,bottle,bird,bottle,familiar,familiar,R,bottle,Y,rec,7/15/14,11:45,1170
71514-3,2,1,bottle,bottle,bird,familiar,familiar,L,bottle,Y,rec,7/15/14,11:57,1718
71514-3,2,2,horse,clock,horse,familiar,familiar,R,horse,Y,rec,7/15/14,11:57,1387
71514-3,2,3,shoe,kreeb,shoe,novel,familiar,R,shoe,Y,MEcontrol,7/15/14,11:57,1646
71514-3,2,4,wug,wug,apple,novel,familiar,L,wug,Y,MEexperimental,7/15/14,11:57,3918
71514-3,2,5,fill4,na,na,na,na,na,na,na,filler,7/15/14,11:57,na
71514-3,2,6,hammer,hammer,sheep,familiar,familiar,L,hammer,Y,rec,7/15/14,11:57,1450
71514-3,2,7,shovel,modi,shovel,novel,familiar,R,shovel,Y,MEcontrol,7/15/14,11:57,1819
71514-3,2,8,carrot,lamp,carrot,familiar,familiar,R,carrot,Y,rec,7/15/14,11:57,1831
71514-3,2,9,fep,fep,car,novel,familiar,L,fep,Y,MEexperimental,7/15/14,11:57,2368
71514-3,2,10,dofa,train,dofa,familiar,novel,R,dofa,Y,MEexperimental,7/15/14,11:57,1875
71514-3,2,11,fill3,na,na,na,na,na,na,na,filler,7/15/14,11:57,na
71514-3,2,12,monkey,monkey,toma,familiar,novel,L,monkey,Y,MEcontrol,7/15/14,11:57,2424
71514-3,2,13,cat,cat,ball,familiar,familiar,L,cat,Y,rec,7/15/14,11:57,2480
71514-3,2,14,kreeb,shoe,kreeb,familiar,novel,R,kreeb,Y,MEexperimental,7/15/14,11:57,2370
71514-3,2,15,cup,dax,cup,novel,familiar,R,cup,Y,MEcontrol,7/15/14,11:57,6487
71514-3,2,17,fill2,na,na,na,na,na,na,na,filler,7/15/14,11:57,na
71514-3,2,16,pifo,pifo,frog,novel,familiar,L,pifo,Y,MEexperimental,7/15/14,11:57,1443
71514-3,2,18,toma,toma,monkey,novel,familiar,L,toma,Y,MEexperimental,7/15/14,11:57,2333
71514-3,2,19,train,dofa,train,novel,familiar,R,train,Y,MEcontrol,7/15/14,11:57,2021
71514-3,2,20,apple,apple,wug,familiar,novel,L,apple,Y,MEcontrol,7/15/14,11:57,8067
71514-3,2,21,modi,shovel,modi,familiar,novel,R,modi,Y,MEexperimental,7/15/14,11:57,3387
71514-3,2,23,fill1,na,na,na,na,na,na,na,filler,7/15/14,11:57,na
71514-3,2,22,lion,lion,table,familiar,familiar,L,lion,Y,rec,7/15/14,11:57,1562
71514-4,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/15/14,12:06,485
71514-4,1,2,cookie,cookie,baby,familiar,familiar,R,baby,N,rec,7/15/14,12:06,410
71514-4,1,3,car,fep,car,novel,familiar,R,car,Y,MEcontrol,7/15/14,12:06,1577
71514-4,1,4,dax,dax,cup,novel,familiar,R,cup,N,MEexperimental,7/15/14,12:06,3592
71514-4,1,5,frog,pifo,frog,novel,familiar,R,frog,Y,MEcontrol,7/15/14,12:06,998
71514-4,1,6,fill1,na,na,na,na,na,na,na,filler,7/15/14,12:06,na
71514-4,1,7,lion,table,lion,familiar,familiar,R,lion,Y,rec,7/15/14,12:06,1213
71514-4,1,8,modi,modi,shovel,novel,familiar,R,shovel,N,MEexperimental,7/15/14,12:06,2843
71514-4,1,9,apple,wug,apple,novel,familiar,R,apple,Y,MEcontrol,7/15/14,12:06,1648
71514-4,1,10,train,train,dofa,familiar,novel,L,train,Y,MEcontrol,7/15/14,12:06,1917
71514-4,1,11,toma,monkey,toma,familiar,novel,L,monkey,N,MEexperimental,7/15/14,12:06,2569
71514-4,1,12,fill2,na,na,na,na,na,na,na,filler,7/15/14,12:06,na
71514-4,1,13,pifo,frog,pifo,familiar,novel,R,pifo,Y,MEexperimental,7/15/14,12:06,3700
71514-4,1,14,cup,cup,dax,familiar,novel,L,cup,Y,MEcontrol,7/15/14,12:06,2211
71514-4,1,15,kreeb,kreeb,shoe,novel,familiar,L,kreeb,Y,MEexperimental,7/15/14,12:06,5248
71514-4,1,16,cat,ball,cat,familiar,familiar,R,cat,Y,rec,7/15/14,12:06,1828
71514-4,1,17,monkey,toma,monkey,novel,familiar,R,monkey,Y,MEcontrol,7/15/14,12:06,1788
71514-4,1,18,fill3,na,na,na,na,na,na,na,filler,7/15/14,12:06,na
71514-4,1,19,dofa,dofa,train,novel,familiar,R,train,N,MEexperimental,7/15/14,12:06,2341
71514-4,1,20,fep,car,fep,familiar,novel,R,fep,Y,MEexperimental,7/15/14,12:06,3053
71514-4,1,21,carrot,carrot,lamp,familiar,familiar,L,carrot,Y,rec,7/15/14,12:06,1498
71514-4,1,22,shovel,shovel,modi,familiar,novel,L,shovel,Y,MEcontrol,7/15/14,12:06,2643
71514-4,1,23,hammer,sheep,hammer,familiar,familiar,L,sheep,N,rec,7/15/14,12:06,2078
71514-4,1,24,fill4,na,na,na,na,na,na,na,filler,7/15/14,12:06,na
71514-5,1,1,dog,dog,book,familiar,familiar,R,book,N,rec,7/15/14,12:19,2963
71514-5,1,2,cookie,cookie,baby,familiar,familiar,R,baby,N,rec,7/15/14,12:19,9677
71514-5,1,3,car,fep,car,novel,familiar,R,car,Y,MEcontrol,7/15/14,12:19,8363
71514-5,1,4,dax,dax,cup,novel,familiar,L,dax,Y,MEexperimental,7/15/14,12:19,1311
71514-5,1,5,frog,pifo,frog,novel,familiar,L,pifo,N,MEcontrol,7/15/14,12:19,2554
71514-5,1,6,fill1,na,na,na,na,na,na,na,filler,7/15/14,12:19,na
71514-5,1,7,lion,table,lion,familiar,familiar,L,table,N,rec,7/15/14,12:19,8449
71514-5,1,8,modi,modi,shovel,novel,familiar,R,shovel,N,MEexperimental,7/15/14,12:19,6935
71514-5,1,9,apple,wug,apple,novel,familiar,L,wug,N,MEcontrol,7/15/14,12:19,779
71514-5,1,10,train,train,dofa,familiar,novel,R,dofa,N,MEcontrol,7/15/14,12:19,14539
71514-5,1,12,fill2,na,na,na,na,na,na,na,filler,7/15/14,12:19,na
71514-5,1,11,toma,monkey,toma,familiar,novel,L,monkey,N,MEexperimental,7/15/14,12:19,1736
71514-6,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/15/14,12:33,1468
71514-6,1,2,cookie,cookie,baby,familiar,familiar,L,cookie,Y,rec,7/15/14,12:33,1439
71514-6,1,3,car,fep,car,novel,familiar,R,car,Y,MEcontrol,7/15/14,12:33,973
71514-6,1,4,dax,dax,cup,novel,familiar,L,dax,Y,MEexperimental,7/15/14,12:33,1747
71514-6,1,5,frog,pifo,frog,novel,familiar,R,frog,Y,MEcontrol,7/15/14,12:33,1292
71514-6,1,6,fill1,na,na,na,na,na,na,na,filler,7/15/14,12:33,na
71514-6,1,7,lion,table,lion,familiar,familiar,R,lion,Y,rec,7/15/14,12:33,1375
71514-6,1,8,modi,modi,shovel,novel,familiar,R,shovel,N,MEexperimental,7/15/14,12:33,1363
71514-6,1,9,apple,wug,apple,novel,familiar,R,apple,Y,MEcontrol,7/15/14,12:33,1028
71514-6,1,10,train,train,dofa,familiar,novel,L,train,Y,MEcontrol,7/15/14,12:33,1531
71514-6,1,11,toma,monkey,toma,familiar,novel,R,toma,Y,MEexperimental,7/15/14,12:33,1960
71514-6,1,12,fill2,na,na,na,na,na,na,na,filler,7/15/14,12:33,na
71514-6,1,13,pifo,frog,pifo,familiar,novel,R,pifo,Y,MEexperimental,7/15/14,12:33,1219
71514-6,1,14,cup,cup,dax,familiar,novel,L,cup,Y,MEcontrol,7/15/14,12:33,7093
71514-6,1,15,kreeb,kreeb,shoe,novel,familiar,L,kreeb,Y,MEexperimental,7/15/14,12:33,1079
71514-6,1,16,cat,ball,cat,familiar,familiar,R,cat,Y,rec,7/15/14,12:33,1130
71514-6,1,17,monkey,toma,monkey,novel,familiar,R,monkey,Y,MEcontrol,7/15/14,12:33,1133
71514-6,1,18,fill3,na,na,na,na,na,na,na,filler,7/15/14,12:33,na
71514-6,1,19,dofa,dofa,train,novel,familiar,R,train,N,MEexperimental,7/15/14,12:33,1414
71514-6,1,20,fep,car,fep,familiar,novel,R,fep,Y,MEexperimental,7/15/14,12:33,1336
71514-6,1,21,carrot,carrot,lamp,familiar,familiar,L,carrot,Y,rec,7/15/14,12:33,7563
71514-6,1,22,shovel,shovel,modi,familiar,novel,L,shovel,Y,MEcontrol,7/15/14,12:33,837
71514-6,1,23,hammer,sheep,hammer,familiar,familiar,R,hammer,Y,rec,7/15/14,12:33,1949
71514-6,1,24,fill4,na,na,na,na,na,na,na,filler,7/15/14,12:33,na
71514-6,1,25,wug,apple,wug,familiar,novel,L,apple,N,MEexperimental,7/15/14,12:33,4705
71514-6,1,26,shoe,shoe,kreeb,familiar,novel,L,shoe,Y,MEcontrol,7/15/14,12:33,2416
71514-6,1,27,horse,horse,clock,familiar,familiar,L,horse,Y,rec,7/15/14,12:33,1183
71514-6,1,28,bottle,bird,bottle,familiar,familiar,L,bird,N,rec,7/15/14,12:33,490
71514-7,2,1,bottle,bottle,bird,familiar,familiar,L,bottle,Y,rec,7/15/14,12:43,16091
71514-7,2,2,horse,clock,horse,familiar,familiar,R,horse,Y,rec,7/15/14,12:43,9757
71514-7,2,3,shoe,kreeb,shoe,novel,familiar,R,shoe,Y,MEcontrol,7/15/14,12:43,3000
71514-7,2,5,fill4,na,na,na,na,na,na,na,filler,7/15/14,12:43,na
71514-7,2,4,wug,wug,apple,novel,familiar,R,apple,N,MEexperimental,7/15/14,12:43,2669
71514-7,2,6,hammer,hammer,sheep,familiar,familiar,R,sheep,N,rec,7/15/14,12:43,2185
71514-7,2,7,shovel,modi,shovel,novel,familiar,R,shovel,Y,MEcontrol,7/15/14,12:43,1753
71514-7,2,8,carrot,lamp,carrot,familiar,familiar,R,carrot,Y,rec,7/15/14,12:43,1435
71514-7,2,9,fep,fep,car,novel,familiar,R,car,N,MEexperimental,7/15/14,12:43,800
71514-7,2,10,dofa,train,dofa,familiar,novel,R,dofa,Y,MEexperimental,7/15/14,12:43,1844
71514-7,2,11,fill3,na,na,na,na,na,na,na,filler,7/15/14,12:43,na
71514-7,2,12,monkey,monkey,toma,familiar,novel,R,toma,N,MEcontrol,7/15/14,12:43,1692
71514-7,2,13,cat,cat,ball,familiar,familiar,L,cat,Y,rec,7/15/14,12:43,921
71514-7,2,14,kreeb,shoe,kreeb,familiar,novel,R,kreeb,Y,MEexperimental,7/15/14,12:43,1469
71514-7,2,15,cup,dax,cup,novel,familiar,R,cup,Y,MEcontrol,7/15/14,12:43,1106
71514-7,2,16,pifo,pifo,frog,novel,familiar,R,frog,N,MEexperimental,7/15/14,12:43,1546
71514-7,2,17,fill2,na,na,na,na,na,na,na,filler,7/15/14,12:43,na
71514-7,2,18,toma,toma,monkey,novel,familiar,R,monkey,N,MEexperimental,7/15/14,12:43,3162
71514-7,2,19,train,dofa,train,novel,familiar,R,train,Y,MEcontrol,7/15/14,12:43,8689
71514-7,2,20,apple,apple,wug,familiar,novel,L,apple,Y,MEcontrol,7/15/14,12:43,3715
71514-7,2,21,modi,shovel,modi,familiar,novel,R,modi,Y,MEexperimental,7/15/14,12:43,2660
71514-7,2,22,lion,lion,table,familiar,familiar,R,table,N,rec,7/15/14,12:43,1793
71514-7,2,23,fill1,na,na,na,na,na,na,na,filler,7/15/14,12:43,na
71514-7,2,24,frog,frog,pifo,familiar,novel,R,pifo,N,MEcontrol,7/15/14,12:43,1234
71514-7,2,25,dax,cup,dax,familiar,novel,R,dax,Y,MEexperimental,7/15/14,12:43,7256
71514-7,2,26,car,car,fep,familiar,novel,R,fep,N,MEcontrol,7/15/14,12:43,6588
71514-7,2,27,cookie,baby,cookie,familiar,familiar,R,cookie,Y,rec,7/15/14,12:43,17898
